Temp,H,CO_2,Rsun,Tout,Hout,CO2out,Vwind,CO2dos,Lamp,LS,ES,WL,WW,Tp
18.55,81.125,885,17,2.8,99.9,615.3,2.3,0,33.3,0,100,2.9,0,40.95
19.663,81.638,1224.5,48.2,3.4,99.9,574.4,2.5,0,33.3,0,0,2.95,0,41.125
20,82.563,1121,49.9,3.8,99.9,597.6,2.1,0,33.3,0,0,2.2,0,41.725
20.563,83.25,1178,68.2,4.6,99.9,616.5,1.4,261.7,33.3,0,0,4.7625,0,42.4
20.575,84.337,1209,57.5,5.1,99.9,549.4,1.5,0,33.3,0,0,3.2,0,41.475
20.15,83.6,1241,24.7,5.6,99.9,545.1,1.5,0,33.3,0,0,3.4,0,39.15
19.087,85.5,1141.5,3.1,6.5,98.7,550.6,1.6,0,33.3,0,0,3.0625,0,40.575
18.313,83.475,1022.5,0.4,6.7,95.6,531.7,1.5,0,33.3,0,0,22.338,2.0625,38.575
17.925,80.488,1111,0.4,7.3,93.8,546.3,0.9,529.4,33.3,0,95,24.225,3.7,37.325
18,80.087,939.5,0.3,7.7,93.2,532.9,1.6,0,33.3,0,95,20.975,2.8625,37.1
17.925,80.263,887,0.2,8,93.8,528.6,2.2,107,33.3,0,95,24.813,3.1125,37.5
18.075,80.95,866,0.3,8.1,95.6,529.2,2.4,274.9,66.7,0,95,29.1,3.2875,37.425
18.038,77.112,732.5,0.3,8.2,96.2,531.7,2.4,698.9,66.7,0,92,31.338,3.5375,35.8
18.15,78.35,828,0.3,8.2,96.8,526.8,2.1,804.3,66.7,0,92,33.788,2.7625,36.425
18.15,76.8,691.5,0.3,8.1,98.4,525,2.1,858.8,100,0,75,31.862,3.75,36.85
18.125,74.825,738.5,0.3,8.5,98.4,524.3,1.9,637.4,100,0,75,33.737,3.5125,35.825
18.25,75.388,917,0.4,8.7,98.4,526.2,2,753.5,100,0,75,30.813,4.5625,36.175
18.2,75.425,832,0.3,9,97.5,534.7,1.8,754.3,100,0,75,33.85,4.475,36.2
18.387,75.813,860,0.1,9.1,95.6,536.6,2.9,698.3,100,0,75,33.112,5.475,36.2
18.35,76.475,962,0.2,8.9,96.8,519.5,2.4,704.2,100,0,75,28.962,5.075,36.575
18.288,76.338,1041.5,0.3,8.2,98,509.7,2,861.4,100,0,75,25.15,4.325,36.45
18.162,76.425,1090.5,0.3,7.8,99.3,532.9,2.4,857.4,100,0,50,19.288,3.0375,37.875
18.238,77.013,970.5,0.2,7.5,99.9,537.2,2.5,807.6,100,0,50,21.075,3.9,39.45
18.675,77.562,1023,16.3,7.5,99.9,499.9,3.4,1455.8,100,0,0,16.037,0,38.625
19.6,79.1,1084.5,81.3,6.8,99.9,514,3.3,424,66.7,0,0,14.925,0,41.15
20.413,78.7,1019.5,96.6,6.6,99.9,504.8,3.5,1061.9,66.7,0,0,10.325,0,38.225
21.55,77.737,991,123.8,7.6,99.9,505.4,3.3,689.1,100,0,0,15.787,0,40.475
21.962,77.75,1139,156.9,8.4,94,496.3,3.5,0,66.7,0,0,16.763,0,40.25
21.863,75.587,1066,164.8,8.7,92.1,498.7,3.6,481.7,66.7,0,0,12.975,0,37.775
21.638,76.087,1159.5,148.1,9.3,88.9,490.2,2.9,368.5,100,0,0,16.575,0.1,36.975
20.225,76.35,1039.5,59.3,9.5,88.3,503,1.5,490.3,100,0,0,23.275,0.3625,36.925
18.363,75.75,972,1.2,8.7,92.8,501.8,1.4,1179.1,100,0,0,33.325,3.025,35.8
18.137,81.662,907,0.3,7.8,96,499.3,1.2,1234.8,66.7,0,92,38.825,7.4125,37.475
17.637,80.537,836,0.3,7.2,97.2,507.9,0.9,1395.7,66.7,0,92,21.137,3.55,38.275
17.8,79.025,917.5,0.2,7.1,97.9,517.6,0.9,384.1,66.7,0,92,13.2,1.4375,36.9
17.863,77.6,797,0.2,6.5,98.5,510.3,1,166.6,66.7,0,92,27.775,4.4875,36.825
18,79.037,882.5,0.3,6.2,99.1,525.6,1.2,429.7,66.7,0,92,26.813,2.9,36.675
17.875,78.563,850.5,0.4,5.3,99.7,517.6,1.1,646.3,66.7,0,92,16.525,1.45,37.85
17.737,77.688,917.5,0.2,3.4,100,493.8,0.6,800.2,100,0,60,18.025,1.15,39.625
17.887,77.013,1068,0.2,2.5,100,492.6,0.3,215.5,100,0,60,17.038,0.95,39.6
17.925,77.338,940,0.3,3.1,100,487.1,1.1,642.7,100,0,50,14.225,1.0375,39.7
18.05,77.112,1151.5,0.3,1.9,100,476.1,1.4,269.8,100,0,50,20.738,20.738,38.725
17.825,77.675,1025,0.3,2,100,489.6,1.1,315.3,100,0,50,7.6875,0.6625,40.125
17.938,77.225,998.5,0.3,2,100,498.7,1,903.6,100,0,80,13.237,1.5875,39.7
18.012,75.363,996.5,0.4,2.5,100,503,1.1,269.5,95.838,0,80,18.637,2.9625,36.275
18.013,75.55,1049.5,0.4,2.7,100,518.9,0.8,267.7,95.838,0,80,18.188,4.85,36.975
18.163,76.075,1106,0.5,2.5,100,524.3,0.3,274.2,95.838,0,80,15.225,3.4625,38.975
18.825,74.65,1113,40.8,3.7,100,528,0.6,267.3,95.838,0,0,18.962,2.3125,38.675
19.725,78.025,1164,136.4,4.8,100,543.9,1.2,431.5,66.7,0,0,10.75,0,43
21.9,77.038,1076,202.2,6.4,100,543.3,1.5,161.8,66.7,0,0,21.712,0,40
23.375,75.188,1065.5,291.1,8.3,91.6,536.6,1.4,106.8,33.3,0,0,20.05,0,37.7
22.55,75.6,1135,198.7,9.8,85.9,552.45,0.9,0,66.7,0,0,20.65,0.1375,38.25
22.625,72.563,974.5,238.1,10.1,83.8,550.6,1.2,1023.1,66.7,0,0,33.8,2.2,35.675
21.775,76.112,1035.5,156.3,9.9,83.8,550.6,1.7,1347.4,66.7,0,0,26.875,26.875,37.8
20.175,78.487,1104,45.3,9.3,86.6,562.8,2,1300.5,66.7,0,0,22.975,1.0625,40.125
17.825,76.712,1149.5,1.7,8.3,90.5,580.5,0.8,850.3,66.7,0,0,26.8,1.6875,36.3
17.6,76.425,1027,0.4,7.2,94.8,589,0.7,591.9,66.7,0,92,34.85,4.3375,36
17.462,77.037,1149,0.2,6.2,97.2,573.8,0.4,207.1,66.7,0,92,30.637,3.0875,36.425
17.588,75.338,1135.5,0.2,5.9,99.1,596.4,0.1,315.4,66.7,0,92,29.788,3,35.625
17.288,76.625,1149,0.6,4.8,99.7,607.4,0.1,371.1,66.7,0,92,12.825,1.1625,36.225
17.325,74.313,1155.5,0.4,3,99.7,619,0,215.7,66.7,0,92,17.363,0.45,35.625
17.313,76.325,1108.5,0.5,2.4,99.7,589.7,0,214,66.7,0,92,15.8,2.0875,36.325
16.688,73.913,1047.5,0.4,1.9,100,608,0,153.3,66.7,0,70,10.813,0.6625,38.475
17.337,77.888,1094.5,0.4,1.1,100,544.5,0.2,214.1,66.7,0,70,11.713,0.7,37.525
17.325,75.625,1021,0.4,0.8,100,539,0.1,321.2,100,0,70,10.587,1.7,37.1
17.3,76.075,1115,0.3,0.5,100,507.3,0,154.2,100,0,70,13.137,1.0125,36.9
17.288,75.163,1023,0.4,0.4,100,495,0.2,161.4,100,0,70,12.1,12.1,36.775
17.237,75.4,1061.5,0.2,-0.3,100,518.9,0.3,329.3,100,0,70,6.95,6.95,38.5
17.425,76.337,1082,0.2,0.1,100,503.6,1,701,100,0,70,14.113,1.525,37.75
17.6,76.85,1055.5,0.4,0.5,100,539,0.2,323.7,100,0,70,11.313,1.1375,38.375
17.713,75.138,1070,0.4,0.3,100,572.6,0.3,267.9,95.838,0,70,10.425,10.425,42
18.438,76.725,1100.5,2.8,-0.1,100,586,0.3,382.5,95.838,0,0,10.862,10.862,38.875
19.475,77.525,1104.5,64,0.2,100,595.8,0.7,318.1,100,0,0,7.4375,7.4375,39.05
20.325,80.488,1086.5,76.5,2.6,100,590.9,0.1,0,66.7,0,0,9.85,9.85,39
20.912,80.588,1066,85.8,3.6,100,621.4,0.4,0,66.7,0,0,10.675,0,42.225
21.063,80.912,1127,77.8,4.6,100,656.2,0.6,6.7,66.7,0,0,12,0,42.225
21.1,81.287,1217,50,4.9,100,659.2,0.7,6.7,66.7,0,0,8.9625,8.9625,39.85
20.663,81.65,1164,28.1,4.8,100,643.4,0.6,0,66.7,0,0,7.9375,7.9375,41.4
19.825,81.675,1113,9.2,4.6,100,645.8,1,0,66.7,0,0,14,14,41.775
17.813,78.912,901.5,0.7,4.3,100,650.1,1.1,0,66.7,0,0,21.25,21.25,36.8
17.512,78.062,954,0.4,3.8,100,612.9,1.3,756.4,66.7,0,92,18.025,18.025,36.575
17.513,78.013,897,0.5,3.6,100,654.4,1.3,434.1,66.7,0,92,22.425,22.425,36.575
17.288,77.112,840,0.4,3.5,100,598.2,1.4,382.8,33.3,0,92,21.05,21.05,36.3
17.638,78.238,880.5,0.3,3.9,100,633,0.6,0,66.7,0,92,28.575,3.225,36.6
17.225,77.75,765,0.5,4.1,100,596.4,1.1,592.5,66.7,0,92,14.225,14.225,37.025
17.363,77.575,880.5,0.3,3.4,100,557.3,1.2,113.9,66.7,0,92,18.5,18.5,37.05
17.712,78.963,949.5,0.5,2.3,100,555.5,1.6,750.4,100,0,77.333,28.688,28.688,39.275
17.412,76.45,968,0.4,1.9,100,573.2,1.3,751.3,100,0,77.333,7.9375,7.9375,36.95
17.8,76.525,1100.5,0.5,1.6,100,572,1.6,113.9,100,0,92,27.9,27.9,37.625
17.525,75.65,1084,0.3,1.5,100,546.3,0.8,321.3,100,0,92,17.288,17.288,37.775
17.55,75.075,992.5,0.3,1.2,100,527.4,1.2,208.6,100,0,92,18.413,18.413,37.5
17.563,74.612,1118.5,0.2,0.9,100,514,1.1,0,100,0,92,15.812,15.812,36.3
17.462,74.013,984.5,0.2,0.7,100,509.1,1.3,856.9,100,0,92,17.012,17.012,37.05
18.212,77.5,1072,0.5,0.9,100,551.2,1.7,315.4,100,0,92,18.45,18.45,37.425
17.663,77.1,901,0.5,0.7,100,548.8,1.6,315.7,33.3,0,92,6.725,6.725,42.3
18.225,80.2,939.5,8.1,0.7,100,554.3,1.5,0,33.3,0,92,9.4625,0.325,40.95
18.575,81.888,1233,41.5,0.6,100,546.3,1.4,0,33.3,0,0,2.025,0,43.2
20.212,80.375,1289.5,72.2,0.8,100,543.3,1.7,0,75.025,0,0,5.7125,0,38.525
20.688,80.275,1088.5,94,0.9,100,532.3,1.5,961.9,75.025,0,0,2.1625,0,42.25
20.613,79.362,1165.5,97.3,1.6,100,538.4,1.3,0,75.025,0,0,4.4625,0,40.525
20.713,81.875,1296,73.7,1.9,100,550,1.7,0,66.7,0,0,3.3625,0,41.3
20.45,80.525,1090,49,1.8,100,545.7,1.2,329.6,50,0,0,7.225,0,41.15
19.475,82.75,1102.5,13.7,2.1,100,527.4,1.3,0,66.7,0,0,7.0875,0,41.475
17.75,79.025,996.5,0.5,2.3,100,534.1,1.1,213.9,66.7,0,0,22.737,1.5875,36.825
17.3,78.175,911.5,0.3,2.2,100,542.7,1.2,277.3,66.7,0,92,8.5,0.3875,37.3
17.5,77.825,886.5,0.3,1.8,100,557.3,1.6,865.5,66.7,0,94,17.987,16.712,36.675
17.837,78.787,935.5,0.1,1.8,100,556.7,1.4,1017.8,66.7,0,94,32.362,4.65,37.95
17.625,78.412,915.5,0.2,1.8,100,571.3,1.6,213.5,33.3,0,94,29.8,2.8,36.925
17.8,77.763,992,0.3,1.6,100,585.4,1.5,695.1,100,0,95,39.362,5.475,41.325
17.212,79.713,893,0.3,1.6,100,574.4,1.3,168,66.7,0,95,8.925,8.325,42.375
17.725,77.987,1092.5,0.2,1,100,579.9,1,473.7,100,0,95,26.925,1.15,42.45
17.6,76.363,1023,0.5,0.8,100,586,1,162.1,100,0,95,39.5,5.725,42.25
17.587,76.862,1056,0.2,0.4,100,577.4,1,262.5,100,0,95,29.813,29.813,42.525
17.65,77.45,1031,0.5,0.2,100,579.3,1.1,261.3,100,0,95,22.45,5.025,42.35
17.625,77.037,1098.5,0.4,-0.4,100,554.3,1.7,323.4,100,0,95,18.225,18.225,42.075
17.35,76.5,1017,0.3,-0.3,100,561,1.4,214.5,100,0,95,13.25,13.25,42.275
17.712,78.088,1098.5,0.4,-0.3,100,551.2,1.2,47,100,0,95,21.913,5.4125,42.175
17.887,77.45,1102.5,0.5,-0.1,100,565.2,1.2,168.2,100,0,95,15.75,15.75,42.55
18.212,79.338,1165.5,0.4,0.3,100,569.5,1.3,481.2,100,0,95,17.138,17.138,44.775
18.5,78.35,1097,6,0.3,100,591.5,1.4,536.7,100,100,85,16.563,0.275,44.675
19.637,78.837,1149.5,68.3,0.6,100,572.6,1.2,277.1,100,100,39.5,10.513,0.3125,43.325
21.05,76.638,1120.5,163.1,1.9,100,606.1,1.4,368.5,100,0,0,19.663,0,40.725
21.925,73.675,1082.5,251.7,4.9,100,587.8,1,46.9,66.7,0,0,20.337,0,38.175
22.162,74.275,1009,268.8,7.8,89.5,568.3,0.9,1287.1,66.7,0,0,18.813,1.1,38.05
21.875,73.95,1064,189.4,9,86.2,578.7,0.5,432.2,66.7,0,0,20.925,20.925,36.95
21.163,79.163,1038,62.4,8.5,88.3,580.5,1,645.2,66.7,0,0,17.475,0.2875,40.05
20.188,81.475,1192.5,13.4,8.5,89.5,608.6,0.7,0,66.7,0,0,12.913,0,41.475
19.175,78.2,1106.5,0.3,8.3,92.1,617.1,1.5,540.1,66.7,0,89.8,27.512,1.2,40.475
18.787,81.712,1086,0.5,8.2,92.8,613.5,0.8,587.5,66.7,0,95,22.9,0,42.35
18.825,80.363,1005,0.2,7.9,93.6,614.1,0.4,0,66.7,0,95,25.95,0,41.975
18.738,81.475,1090.5,0.3,7.2,97.4,633.6,0.9,0,66.7,0,95,22.163,0,42.35
18.6,80.263,1147.5,0.3,7.7,95.6,632.4,0.7,653.2,66.7,0,95,19.962,0,41.725
18.85,80.75,1078,0.3,7.8,95.6,669.6,0.6,0,66.7,0,95,25.487,0,41.925
18.763,80.825,1078,0.3,7.7,96,667.2,0.2,649.3,66.7,0,95,23.975,0,42.1
18.775,79.525,1051.5,0.2,7.1,97.9,682.4,0.4,215.2,100,0,95,22.725,0,42.25
19.425,78.888,1094.5,0.3,6.7,99.1,646.4,0.6,0,100,0,95,32.65,1.225,41.825
19.25,78.275,1068,0.2,8.1,98.5,635.4,0.6,635.3,100,0,95,25.438,1.7125,41.6
19.037,76.263,962.5,0.3,8.9,94.6,614.7,0.4,754.7,100,0,95,26.338,1.6625,40.85
19.413,77.013,1110.5,0.2,9.3,99.7,593.3,0.8,114.1,100,0,95,29.612,2.15,40.925
19.725,77.563,1045.5,0.3,9.8,98.9,606.7,0.8,100.5,100,0,95,38.213,1.6625,40.075
18.537,75.887,1003,0.1,9,100,608.6,1,846.9,100,0,80,22.2,0,39.9
19.075,79.063,1080,0.8,9.3,100,586,0.7,315.7,100,0,40,23.238,23.238,41.975
19.475,79.825,1049.5,0.4,9.7,100,598.8,1,0,33.3,0,40,32.725,32.725,44.45
19.8,80.5,1088,2.4,11.2,94.2,626.9,0.9,424.3,66.7,100,0,22.475,22.475,44.375
19.775,83.325,1100,39.5,10.4,95.4,651.9,1,325.9,33.3,0,0,12.75,0,44.475
22.5,73.075,1125,200.4,13,83.8,650.7,0.6,432.2,66.7,0,0,34.587,0.4125,37.275
22.6,79.6,1100.5,99.2,12.3,84.4,644.6,1.8,0,66.7,0,0,26.462,0.0375,40.575
22.363,78.612,1011,105.2,12.2,84.8,676.9,2,1340.3,66.7,0,0,18.863,0.0375,40.05
22.575,79.912,1127,72.4,12.1,81,684.3,2.6,1347.3,66.7,0,0,14.213,14.213,39.4
22.55,77.325,1066,137.5,12.4,79.1,677.6,2.4,1233.1,66.7,0,0,17.25,0,37.825
20.625,79.463,1057.5,33.6,11.4,84.2,691.6,1.9,535.1,66.7,0,0,16.7,0,40.2
18.825,79.55,852,0.5,10.3,89.1,686.1,1.9,384.5,66.7,0,0,19.85,0,41.225
18.988,82,923.5,0.2,9.5,92.3,698.9,2.4,214.5,66.7,0,95,26.813,0,42.45
18.75,81.175,888.5,0.3,9,90.5,695.3,2.3,374,66.7,0,95,24.875,0,42.225
18.863,85.625,893,0.2,9.1,89.1,661.7,2,429.5,66.7,100,95,26.05,0.05,43.525
18.4,85.087,815.5,0.3,8.3,91.5,657.4,1.6,638,66.7,100,95,21.05,0.0875,43.975
18.312,84.037,867,0.2,7.4,93.4,487.1,1.6,169.5,66.7,100,95,18.65,0,43.45
18.55,82,828,0.2,7.8,93.4,504.8,1.5,539.9,66.7,100,93.333,23.512,0,42.65
18.712,80.725,859,0.1,8.1,92.5,527.4,1.9,701.4,100,16.567,40,23.737,0.125,42.225
18.387,79.388,1021,0.3,8,92.5,484.7,1.8,367.3,100,0,40,19.025,0,41.55
18.15,78.825,1047.5,0.3,7.8,93.8,483.5,2,434,100,0,40,13.325,0,41.5
18.125,78.138,1068.5,0.3,7.7,93.8,469.4,1.9,321.5,100,0,40,13.5,0,41.175
18.15,78.463,1061.5,0.4,7.6,94.4,461.5,2.3,327.8,100,0,40,11.275,0,41.175
18.313,78.362,1031.5,0.4,7.5,95,462.1,2.5,274.3,100,0,30,15.313,0,41.275
18.3,79.075,1072,0.3,7.3,96.2,475.5,2.5,0,100,0,30,14.15,0,41.575
18.375,79.662,1049.5,0.2,7.6,95.6,488.3,2.5,858.2,100,0,30,11.312,0,42.425
17.938,79.625,1070,0.3,7.7,95,483.5,3.3,0,33.3,0,30,5.3625,0,44.875
18.937,79.675,1049.5,8.2,7.6,95.6,465.7,2.9,1013.6,100,0,0,9.8875,0,44.4
19.962,78.8,1157.5,96.2,8.3,93.2,478.6,3.3,0,66.7,0,0,10.913,0,42.675
21.613,75.337,1096.5,175.5,9.2,90.1,476.1,3.8,60.4,100,0,0,19.313,0,39.3
21.938,74.95,1039.5,183.8,10.1,86.3,491.4,3.7,1241.7,66.7,0,0,14.762,0,38.55
22.95,73.938,1059.5,276.8,10.7,83.8,490.8,3.9,1398.8,66.7,0,0,22.625,0,37.275
21.813,73.975,1267,172.4,10.3,83.8,492.6,3.5,914.1,66.7,0,0,15.025,0,36.625
21.25,77.688,1053.5,106.8,10.5,83.8,489.6,3.6,597.7,66.7,0,0,13.15,0,39
20.625,77.025,1178,51.8,10,85,505.4,3.4,632.4,100,0,0,15.038,0,39.225
18.75,76.888,1118.5,0.7,8.9,86.2,496.9,3.4,430.1,100,0,0,15.238,0,40.025
18.288,81.313,1167.5,0.3,8.4,91.1,509.7,4.3,6.7,66.7,61.7,90,11.088,0,42.45
18.2,80.2,1037.5,0.4,8.7,92.5,525,4.7,382.5,66.7,0,92,15.512,0,42.05
17.463,82.775,934,0.3,8.7,92,525,5.1,215.1,33.3,0,92,6.05,0,43.225
18.113,80.688,1062,0.3,8.7,92.6,515.8,5.1,910.4,66.7,0,92,16.45,0,42.425
18.325,79.55,1041.5,0.3,9,92,526.2,4.9,275.4,66.7,0,92,23.2,0,42
18.05,79.337,972,0.3,8.7,93.2,536.6,4.9,695,66.7,0,92,19.263,0,41.65
18.087,78.163,919.5,0.2,8.9,87.1,517,5.6,705.5,100,0,27.933,20.875,0,41.325
17.7,81.362,911,0.2,9.2,83.6,503,4.6,854.5,100,0,30,10.25,0,42.925
17.863,77.575,1039.5,0.3,9.1,85.4,476.1,5.2,698,100,0,30,14.287,0,41.075
17.813,77.25,1003,0.2,9.3,84.2,488.3,5.7,756.8,100,0,30,11.113,0,41
17.887,76.412,1008.5,0.3,9.2,85.6,497.5,6.1,429.3,100,0,30,12.425,0,40.8
17.95,77.338,939.5,0.2,8.9,88.1,465.7,5.8,814.4,100,0,30,12.038,0,41.225
17.938,78.037,1090.5,0.5,8.5,90.5,478,5.4,0,100,0,30,11.65,0,41.35
18.2,78.337,1035.5,0.2,8.5,91.1,495,6.2,596,100,0,30,9.775,0,42.2
18.4,78.775,1063.5,0.3,8.4,93,504.8,5.9,275.2,100,0,30,9.0625,0,44.625
19.037,78.9,1045.5,1.1,9,91.8,495,6.8,964,100,0,0,7.4125,0,43.825
19.612,78.775,1127,2.1,9.7,90.5,473.1,6.3,641.9,100,0,0,6.4875,0,42.75
19.95,80.5,1127,4.6,9.4,95,479.2,6,323.2,66.7,0,0,2.525,0,42.525
19.463,83.413,1206,16.5,10.1,92.6,492.6,5.6,0,41.65,0,0,2.45,0,44.25
19.638,84.9,1263.5,12.8,10.3,92.6,492,4.4,0,33.3,0,0,2.3875,0,44.55
21.038,83.612,1127,55.9,11.2,90.1,474.9,4.8,208,66.7,0,0,5.9625,0,42.05
20.587,79.3,1090,71,11.8,78.1,474.9,4.6,0,66.7,0,0,7.1,0,40.1
20.037,79.275,1111,31,11.5,80.7,479.2,3.8,0,66.7,0,0,13.788,0,40.55
18.275,80.45,1074.5,0.6,10.6,72.4,484.1,3.8,275.5,66.7,0,0,9.5875,0,41.75
18.113,82.25,1149.5,0.2,10.2,72.8,469.4,3.4,0,66.7,0,92,10.2,0,43.05
18.25,79.475,1047.5,0.3,9.1,77.5,479.2,2.9,1286.9,66.7,0,92,16.737,0,41.675
18.1,78.725,1035,0.2,10.1,66.5,480.4,4.1,327.8,66.7,0,92,13.887,0,41.4
17.925,79.575,1131,0.3,10.5,66.9,485.3,4,53.6,66.7,0,92,11.637,0,42.15
17.925,78.387,1021,0.3,10.8,69.4,479.2,5.6,635.4,66.7,0,92,15.063,0,41.425
17.425,79.237,915,0.1,9.6,67.5,473.7,5.8,0,33.3,0,92,6.7375,0,41.95
18.162,79.525,1086,0.6,9.7,66.1,467.6,4.8,0,66.7,0,28.1,26.275,26.275,42.125
17.7,81.962,1133,0.2,9.4,62.6,471.9,4.5,0,66.7,0,30,2.75,2.75,42.85
17.313,81.425,1165.5,0.1,9.1,60.2,482.2,4,207.4,66.7,0,30,6.2625,0,42.725
17.6,82.125,1120.5,0.6,8.6,65.5,464.5,2.7,161.4,66.7,0,30,2.475,0,42.875
17.438,80.425,1149.5,0.1,9.2,65.9,476.7,3.1,6.7,66.7,0,30,5.7375,0,42.4
17.725,81.025,1090.5,0.2,9.5,72,448.7,2.9,160.9,66.7,0,30,9.225,0,42.475
17.738,81.675,1080.5,0.2,8.9,76.1,462.1,2.1,208.9,100,0,30,8.45,0,42.775
18.363,79.813,1066,0.2,8.4,81,456.6,2,315.3,100,0,30,14.587,0,42.675
18.55,78.712,1173.5,0.2,7.6,88.5,465.7,3.5,0,100,0,30,10.188,0,44.275
18.988,79.075,1123,1,7.8,90.3,467,4.1,0,100,0,0,9.6,0,44.05
20.025,78.4,1075.5,68,8.1,89.7,456.6,4.3,540.2,100,0,0,10.175,0,42.3
20.725,76.9,1043.5,110,8.7,87.9,455.4,4.8,535.5,100,0,0,9.6875,0,40.7
21.587,74.95,1064,200.1,10.1,83.6,444.4,5.2,1344.2,66.7,0,0,12.975,0,38.95
21.587,74.5,1027.5,200.3,10.4,84.4,462.7,5.3,328.3,66.7,0,0,10.85,0,38.25
21.188,79.487,1127,100.4,10.9,83.8,454.2,5.6,426.7,66.7,0,0,6.825,0,39.7
20.7,78.888,1078.5,73,10.9,87.3,454.8,5.9,379.5,66.7,0,0,7.0375,0,40
19.663,80.15,1102,26.9,11.1,88.5,459,6.1,476.5,66.7,0,0,6.3625,0,41.025
18.525,79.263,1102.5,0.5,11.5,83.4,465.7,6.6,0,66.7,0,0,13.188,0,41.45
19.063,79.813,1094.5,0.2,11.3,82.6,467,6.5,328.5,100,0,92,23.05,0,41.675
18.775,75.575,1027.5,0.2,11.1,83.8,452.9,6.5,1234.9,100,0,92,26.238,0,39.8
18.75,75.1,1031,0.3,10.9,84.2,470,6.6,802.6,100,0,92,29.225,0,39.725
18.875,77.362,945.5,0.2,10.4,87.3,481.6,6.4,860.9,91.675,0,92,29.013,0,40.5
18.462,75.35,887,0.2,10.1,87.9,481,7.1,647.2,91.675,0,92,23.713,0,39.95
18.512,76.513,917.5,0.3,9.9,88.5,487.1,6.6,751.5,91.675,0,92,24.425,0,40.4
18.1,75.7,897,0.1,10.1,85.7,471.9,7,699.2,66.7,0,36.3,23.075,0,40.375
17.462,80.65,1098.5,0.1,9.3,88.3,474.9,7.3,488.2,66.7,0,30,6.725,0,42.475
17.5,79.862,1049.5,0.2,9.2,88.3,457.2,7.8,582,66.7,0,30,7.1375,0,42.25
17.5,80.35,1012.5,0.2,9.4,87.5,459,7.4,642.7,66.7,0,30,5.975,0,42.325
17.513,80.037,1092.5,0.1,9.7,85,455.4,7.7,313.2,66.7,0,30,5.1875,0,42.15
17.613,79.925,1118.5,0.1,9.5,85,456.6,8.2,860.5,66.7,0,30,4.875,0,42.075
17.787,77.675,933.5,0.3,8.9,89.5,467.6,7.7,900.1,100,0,30,7.2125,0,41.225
18.1,79.4,1094,0.3,9.2,91.6,450.5,7.9,651.1,100,0,30,7.275,0,42.5
18.412,78.15,1042,0.4,9.7,90.3,452.3,7.8,963.3,100,0,30,7.4875,0,44.175
19.063,78.975,1076,1.5,10.2,89.1,455.4,8.4,477.4,100,0,0,8.275,0,44
19.787,78.6,1137,17,10.8,87.9,450.5,8.2,483.3,100,0,0,6.775,0,42.5
20.488,79.237,1188,22.6,12,86.7,454.8,8.6,0,66.7,0,0,6.3875,0,41.9
20.762,79.063,1115,16.2,12.7,86.6,462.7,8.6,0,66.7,0,0,3.4875,0,41.55
21.387,81.1,1033.5,93.4,13.4,85,457.8,8.5,1179.9,66.7,0,0,6.5875,0,41.975
21.175,81.25,1122.5,88,11.4,82.6,456.6,8.3,436.9,66.7,0,0,2.25,0,40.65
21.625,73.55,881,134.5,12.4,66.3,457.8,7.4,1340.7,66.7,0,0,16.663,0,37.2
20.113,80.875,1123.5,39.7,11.3,61.9,455.4,7.4,422.1,66.7,0,0,1.975,1.975,41.025
18.025,79.313,1226.5,0.7,10.7,61.2,461.5,6.6,0,66.7,0,0,6.0375,0,41.375
18.387,82.775,1283.5,0.3,10.3,61.4,468.8,5.9,0,66.7,0,92,15.963,1.2375,42.85
19,81.112,1261,0.2,10.3,60.6,454.8,5.6,6.7,66.7,0,92,8.075,8.075,42.225
18.787,80.6,1072,0.2,10.4,62.1,462.1,5.4,154.6,66.7,0,92,8.3625,8.3625,41.85
18.663,80.325,1041.5,0.2,10,62.7,462.1,5,597.7,66.7,0,92,8.575,8.575,41.65
18.488,79.975,1025.5,0.1,9.5,66.9,443.8,4.3,754.1,66.7,0,92,9.8375,9.8375,41.825
18.5,80.563,1004.5,0.2,9.2,68.3,460.3,3.4,748.8,66.7,0,92,15.938,15.938,42.125
18.088,79.025,998.5,0.2,8.6,72.4,456,2.5,214.7,100,0,28.167,22.625,0,41.75
17.9,77.325,990.5,0.2,8.1,74.8,448.7,1.8,703.4,100,0,30,16.575,0,41
17.862,78.562,1084,0.2,6.7,80.3,450.5,1.4,277.1,100,0,30,12.6,0,41.525
17.875,78.813,1110.5,0.4,6.4,83,450.5,1.4,267.8,100,0,30,10.875,0,41.8
17.963,79.8,1110.5,0.2,6.1,84.8,437,1.3,0,100,0,30,11.913,0,41.975
17.837,79.25,1064,0.2,5.7,87.1,442.6,0.9,274,100,0,30,10.45,0,41.825
17.825,79.35,1084.5,0.3,5.5,87.7,442.6,1.4,207.7,100,0,30,8.7625,0,41.875
17.863,79.95,1127,0.3,4.7,93,451.1,1.5,962.8,100,0,30,5.1875,0,42.6
17.625,81.85,1196.5,0.3,5.1,93,454.8,1.9,0,75.025,0,30,3.5875,0,46.75
18.262,82.65,1157,14.8,5.5,90.5,461.5,1.8,0,66.7,0,0,4.4125,0,46.4
19.713,81.362,1275.5,99.7,6.2,86.9,452.3,1.5,0,66.7,0,0,8.025,0,44.025
20.813,79.725,1202.5,145.2,7.7,81,454.2,1.6,0,33.3,0,0,9.725,0,41.8
